Source,Target,Weight
180360760770117,160230640810105,4312
250410560670134,40610670760127,8290
230270290640412,24067011701340266,-960
5041063081099,40640670920134,7931
290370610640114,24035010301100412,4241
54077079081084,80250690720236,3554
5021077080089,29080011501260412,3576
102406401050222,430550640670254,8236
48051053055099,7090110140133,7785
70160240310110,2302908001570238,1180
40110250380104,4104306701030107,1920
210240430840238,1040620770110,13230
16058012101330161,8011010501330412,5643
80230400810134,13044015702360254,6209
1605106801020412,53058064067076,-1583
1101702901020238,10110190670238,4630
390640670790143,1019011001260154,7557
390590640810117,4012031067077,6653
130160610810254,240640770810105,1941
130760770990119,4050011701540157,4505
80640670770238,190760860900119,1127
80190400910236,506081091098,5158
507010201040412,2505106102360238,1290
90160240900104,51053064075099,3639
70430560860110,4305105401260143,8804
1702204301050154,1805109201070115,4481
630670760980121,1503409801060121,2839
10013022064091,7011038062067,9789
200250420910143,50400420640412,1525
31056063067076,6408109801310238,1674
2405109901170266,80120640900222,9944
90410510530134,240450600640119,11944
6076011302660267,100510610640154,7699
390430810990120,7025051062086,6918
1101705801340222,270121023602380412,1709
3608008901040238,110440510980105,5682
4305807601070236,180250620910222,1411
101909001220222,3605105601030267,-2049
10210320430143,601708402220254,-1168
530640670850105,77078011001340412,3692
6406707401060143,43058010201150236,1345
90150230250134,1605105501060126,581
2405106401150412,450600680760236,4411
1051010701570412,15064011701210126,9325
48075076081089,19025029059061,2261
100550640920222,200250680810238,2590
19039051053061,9025064067084,7586
31055010201570236,160640670920115,9974
105024051089,2207709801570412,1365
10500560670133,7025051058064,6848
28037069075081,5306409201150222,14903
2507609201070236,3203703901040115,7680
4016051056068,1702509901190254,2073
806707701270412,6407507601020104,6123
13025061077081,6006709202380412,6473
25090010601190254,81089010201220134,7810
2203606101210412,10100250640236,5946
13064010502360412,5106208001150143,8699
58092011502360412,5016023043051,-2224
1202205601150154,51062011701210412,5684
53060011001260157,130250610770236,3766
2505608601190126,70280510890127,-1216
320640760890222,160190510920101,5894
100250580670117,101509801210238,-1119
8051023802540412,10081010201070111,8078
1601906102220238,100230510560412,6974
53092010401050121,10640750810117,417
38040060067092,390104015702540412,1147
22059012101270267,20035064067089,9461
3804306401140236,250510580990102,5735
2504106401170222,104808101140134,13634
13035051076089,43064012601570236,5162
250600750990110,1077012202360238,5638
180370590640112,16023029055062,6179
3206807601040115,100220640910267,-1373
17041011502220254,11019025029076,705
602209901020267,3703805602360412,6827
240250510640157,580121016102360238,5978
250101010401220254,2404005002360238,6284
160190580760110,25042055060064,8790
5307507701610222,29058011201310412,1491
70290770890105,17031051053064,-1962
510640760920143,704304801210236,2257
2102508101070111,7508008901120222,9481
507016031051,250107022202380254,13227
100220580770412,1201608101210126,3513
1308108901050121,100157023602540412,2650
890102011701210222,1058015702360412,5594
70250640750104,2803705901030236,14774
90130450510412,2504305802220254,6970
301608201100121,90510800840117,1576
28037051058079,25029039064076,1302
7043010401060157,10038056081089,3022
12074076077081,2908909801210238,-4642
20104012101430161,58067015401570412,7767
51062074082089,1101705401150119,-10175
5608409202360412,9018025058082,6357
310560590900222,5806206701570412,4813
22061064074076,6012053076081,-3082
1002008901260238,240430800920122,4462
2505906101210236,160510600920412,6409
130190430810238,10029060062089,6014
70370640860222,110250360900236,9431
130530760770104,10620670890157,9493
11064010401610267,76085010602360412,3371
29037010701340254,7012041056067,6105
190430480510105,1509209901020412,5559
110130510530238,1603808101020154,6247
7025029039064,3608909201050236,6278
2402505002360254,3805406701570412,8051
5027038053067,31089010201040157,8135
130280420990412,503605301170236,3619
100140530640236,180560760920267,638
10120370570236,110180610890106,2329
5025051075076,56082011402360412,1251
16022024037064,7040056058081,8292
40503902360412,180250290430222,-2637
3906109902220238,130570670760117,6341
27038051053064,850121016102360412,13520
1906409002360267,13018011401430161,7328
5305506402220266,1106709201570412,12149
110150760770412,840104012101340143,2661
1070240800236,2606207201040115,1280
2505908401100121,320430510820102,3315
1306407901190161,190760810890102,3598
40440670800102,510610800890102,4616
310770810890157,9045058067075,7078
160410500810121,42062015702540267,3778
3205308101020115,50250750990236,9694
400560610800119,23067011501210412,8824
6408109101110412,240640810920161,5107
1706408001030236,7507708101170412,1474
25028010201170222,106408101120122,4081
5106106201210412,1070590770222,3470
140134022202540412,2090850920236,1912
250350610750236,4051068077089,6059
10160290640114,3105105602380412,-629
80160220560157,16092011501190254,8817
2503806401190412,240250450770104,4158
150800840920117,1050400980119,5971
190103011001210412,230250360630110,4330
10200680750222,2802908301340238,5557
160240670760126,250310810860127,6289
27028037051076,24089011502220254,4938
2302506701150254,4305807701430236,1788
5016039040051,110250310420412,5103
150440540840254,10013037056067,3919
120670760890107,39064015702220412,981
8013067078092,7408008101020117,10253
250510620890107,640105023602540412,3563
530560580640222,5012061075081,6339
1302907601570412,51056058061089,5135
400750810920238,110250780890222,14010
2202303401050121,67099010702660412,9411
1001908001610236,250450640670222,4718
20103011901430266,150250270640134,9867
10022037038058,15016024025064,2117
25056061067083,10290640770115,7103
1602506401210222,580610670890114,8446
290750770890134,2506406801100115,2004
50250510980105,240320430760236,7235
140670780890113,5106809901210412,-3772
110210250610102,408037067072,13005
102405601030119,250320450510107,3919
1602907601020412,5107909201540157,7476
70160670770157,1702206201220238,-2750
504007401570222,220250580640105,-203
90160170990236,1202305301020157,2731
1302505101170161,10053058077081,9292
61064023602660412,250580670760121,5117
100110530760236,4043048051055,-7316
250620800840104,10550560980119,73
290370560980238,2406107701170222,274
2406009202360412,510640680980122,-8550
200220380760254,90160510580157,4915
170290530670157,45089011301540222,2609
90170530580238,290530580640105,4472
101105901030236,70290510770412,4192
1205806402360238,40210390770161,8816
5010024029064,290630640920104,4957
6406708401210238,590102022202380412,7037
2406209201170236,130250270510254,5135
50250390550236,10230640850222,11313
5022012601570412,200280510990238,-1765
5107507601050412,77081010501570412,1271
160190440670111,1017051064098,-1026
1306306401570238,701903501430236,6605
50290760840154,510540560760115,777
100170510560107,840104013401570412,-879
70770810890126,30101015402220266,7111
1603009601540157,760103011401210412,6045
502308101050412,53055067077092,-1911
1903904502360238,1305105301140134,8766
100250640810103,24050015702220412,10362
330510640790238,160240290380122,10372
100530770990236,150240380890102,6434
290480630790238,29092010101430254,7033
22045053062064,18029015402380254,8272
160250580640110,5906708002380412,9936
70140230420117,55056010202220412,7108
19025062067076,55085010302220238,5309
101908201190238,24089011001140238,535
4056058067089,29044061064092,7437
3906106401170236,1902402501330222,8653
9015017058076,3804106401190157,33
12022057091098,505607501040157,7349
250290580890222,11012076081086,5479
409025067076,380510860890254,6792
32076012101330412,2904306401190134,3277
605808901050222,1801906401020143,1327
18056010102660412,5108409901570254,5347
50170250640119,130320380530222,10695
25061010201570236,640104010601340412,2120
25051061064086,702208901020121,11484
2505107701050114,5806408901040134,2152
43055056081092,24051011101170412,507
160510760770107,120580810890157,6150
3706206701220238,24064013402360267,4135
40058015702220254,35039014302360238,3300
10019051058089,802506701150121,3846
40290580770143,2408108401020267,5992
2402505101060117,2019067084089,4196
4206407901170121,320430500510107,5856
100250590670102,70580620810412,4098
4306407701030104,16018024060061,4059
102308001150236,50250360670134,4842
4105108501020412,7407609002220254,5925
10011051089099,14067011501170266,2024
1105106801170134,240640670890115,3326
90290600620238,110360760890104,7229
81099013301340412,6707709901020143,-240
4305406701140157,10023029077089,7237
5064067081089,70580750920102,10736
110170180480154,70200290440121,2764
1024025056099,10040042072076,4573
3608109001170254,206070610110,1859
160240600810103,640770810890154,4789
53064067076084,64077012202360412,5359
240360510610412,6089022202380254,2808
6708009201150412,507024029076,886
400410530640133,27067010702380412,4658
240550790980119,70150240770143,4070
90250640810157,40110370510122,6515
370510680840121,51089011201210122,2965
1908909201570236,7022029044058,5438
240370550810102,6406707701150412,2036
10096012702380412,220250630770107,2580
1056011901220412,6070640760104,1557
405307601040254,29041064089099,-798
110250740810102,1005107701010412,-8300
250640860990110,50510630890266,4524
10040062067092,19061010202220412,2237
1303906701150117,70102012002220412,4116
40320890920222,280290610750412,-600
50130250510412,240760810890238,2972
50110380530236,17025010301070222,-1205
170250380810266,1501708901020157,1720
270290500770267,750103015702380254,748
702907701570412,5105806401610412,-5106
507042043062,3005109901020154,984
50500530980222,1025029072092,15515
2405307701120222,30480510640412,8765
5806106401040412,240250670760254,5304
5025031067069,190510580990267,10037
210240250540127,10016019051058,4573
430600750840110,90240290990412,1233
1802108901140126,170510770890134,6740
3505107501010267,53084011901340222,11549
90550640920222,7018037051082,1643
2503805401100121,701004201220412,4594
42062010101020412,7025051056098,7183
270131023602660412,610640770790104,-2442
4805105401170134,100160580760236,9037
290350430600238,1802508901140254,7748
77080011502360412,70190430980222,5138
2206409201030412,40120640670102,-1500
402406701170412,1105507601040143,3051
16026064076078,70220260430104,278
4406707601020266,120240670770238,2387
5015068084089,1902409001190122,14272
9011022064076,320380580960267,-3242
8053010702360238,390450640670412,13507
11068010502360412,50800810850111,3435
50390850890104,70190250640133,7426
240510550680121,23028029051084,7847
40430640750238,40640760800110,14549
1606707501430157,100170240670238,4097
130160640670238,50530670840105,4627
5808109801540238,19025029036061,2360
1402406001020122,2905308401210133,-1817
610102010502360412,6038040064075,3407
230610640670254,110510790960102,2671
29067012602380412,5306707701330238,8734
380430580770236,13054015702220412,6011
23054015702360412,11044067075076,7351
1105809902360412,12014037064067,5825
180250500580254,3105105901170238,-982
150550600860117,70510890980105,2422
1501607501050121,10902901020267,5977
180580740770117,160200230670143,-7291
5070120780236,430640680890119,-1364
11017029036076,39084011901200143,6829
50160550670120,36099010201150222,722
405108401210412,16043010702220254,-1641
105070230236,240340420850412,5817
400610750770236,7016019051058,6164
890121013101570222,402405401100254,1892
2405305901100238,61080011901210143,5170
380430510770131,2506707701210238,7724
8051053064084,64081015402380412,6680
2906408601340412,70160640920110,3646
40160320580236,70130290580154,1458
35058011702360238,58089012101330238,-26
280430760810131,100570680840131,5708
10190590810105,102407901060236,2536
80530630720412,10130510800105,1742
